Store,DayOfWeek,Sales,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Week,PerCentDiseaseAffInWeek,AvgSalesPerStore,AvgCustomersPerStore,MedSalesPerStore,MedCustomersPerStore,AvgCustSpentInStore,LastWeekSalesPerStore,LastWeekCustomersPerStore
1093,3,7765,0,0,1,2,2,10450,6,2009,0,0,0,0,2013,1,1,45,8338.826923,869.45,8112.5,859,9.590921759,51199,4807
1094,3,5330,0,0,1,3,0,2380,3,2013,1,40,2014,2,2013,1,1,45,4574.715434,373.8424437,4452,362,12.23701458,28812,2009
1095,3,3927,0,0,1,0,0,690,6,2007,1,14,2011,2,2013,1,1,45,4781.415601,677.8324808,4632.5,677,7.053978286,26786,3509
1096,3,4330,0,0,1,0,2,1130,0,0,1,10,2014,3,2013,1,1,45,5456.523748,633.0629012,5052,610,8.619244215,36025,3340
1098,3,5819,0,0,1,0,0,1830,11,2004,0,0,0,0,2013,1,1,45,5259.497436,709.0769231,5211,725,7.417386273,30557,3733
1092,3,11054,0,0,1,0,0,300,7,2000,1,40,2014,2,2013,1,1,45,11960.53859,1165.022508,11726.5,1155,10.26635838,77857,6944
839,3,5282,0,0,1,2,0,240,1,2015,0,0,0,0,2013,1,1,45,5127.158163,647.0625,4884,658,7.923744867,24720,2919
1047,3,3927,0,0,1,0,0,3750,0,0,1,45,2009,1,2013,1,1,45,4885.469072,525.6469072,4638,517.5,9.294203019,31299,2917
1045,3,8282,0,0,1,0,2,26990,12,2013,0,0,0,0,2013,1,1,45,7535.88675,915.2468856,7532,920,8.233720178,61263,6964
1009,3,4359,0,0,1,0,0,230,7,2004,1,10,2014,2,2013,1,1,45,4772.184887,458.1495177,4663,458,10.4162172,29460,2609
1008,3,4344,0,0,1,0,2,30,9,2010,0,0,0,0,2013,1,1,45,5331.103316,716.6517857,5028,695,7.438903276,35150,3894
1007,3,5810,0,0,1,2,2,4180,9,2012,0,0,0,0,2013,1,1,45,6996.204082,816.1454082,6933.5,798,8.572251968,47748,4587
1006,3,5590,0,0,1,2,2,3890,11,2006,1,5,2013,1,2013,1,1,45,6371.961538,866.2525641,6090.5,845.5,7.355777983,45041,5267
1005,3,6528,0,0,1,0,0,6480,0,0,0,0,0,0,2013,1,1,45,6205.980745,936.6919127,5888,916,6.625423643,35256,4813
1004,3,4366,0,0,1,3,2,970,0,0,1,9,2011,3,2013,1,1,45,5165.445338,451.9003215,5017.5,445,11.43049715,37649,2852
1003,3,7916,0,0,1,0,0,170,7,2013,1,27,2013,2,2013,1,1,45,7382.803594,773.1065469,6811,746,9.549529265,46344,4031
1002,3,4867,0,0,1,3,2,1130,11,2008,0,0,0,0,2013,1,1,45,6063.507653,717.3686224,5872.5,706,8.452429425,36482,3703
1001,3,4224,0,0,1,2,0,19640,0,0,1,14,2011,2,2013,1,1,45,5420.721228,621.0025575,5101,618,8.728983741,37422,3591
1000,3,7930,0,0,1,0,2,2230,5,2009,1,40,2014,2,2013,1,1,45,7452.61254,681.1495177,7275,669,10.94122854,42567,3572
999,3,5867,0,0,1,3,2,15140,2,2002,1,37,2009,2,2013,1,1,45,9183.744872,660.4012821,8818,657.5,13.90630988,59430,3799
998,3,4041,0,0,1,0,0,780,9,2005,1,5,2013,1,2013,1,1,45,4316.940798,534.2767053,4123,523,8.079971961,27770,2830
997,3,4213,0,0,1,3,2,5840,7,2010,1,37,2009,2,2013,1,1,45,5157.918054,412.3226633,4870,399,12.50942166,33383,2387
996,3,4436,0,0,1,2,0,2870,7,2015,1,13,2010,2,2013,1,1,45,6510.046936,696.714472,6101,682,9.3439238,47301,4155
995,3,7519,0,0,1,3,0,6560,12,2013,0,0,0,0,2013,1,1,45,9264.346154,788.1205128,8892.5,771,11.75498671,54777,4167
994,3,3381,0,0,1,0,0,2290,7,2011,1,1,2012,2,2013,1,1,45,4539.516046,442.0115533,4218,436,10.27012985,32588,2627
993,3,7843,0,0,1,3,2,3460,10,2013,1,10,2014,2,2013,1,1,45,7618.029487,752.8294872,7292,745,10.11919647,48755,4118
979,3,3755,0,0,1,0,2,2270,11,2005,1,14,2011,2,2013,1,1,45,6264.460358,636.3823529,5921.5,619,9.843862466,39903,3450
980,3,6983,0,0,1,0,0,4420,9,2005,0,0,0,0,2013,1,1,45,7019.616175,554.7676508,6517,533,12.65325432,39215,2805
981,3,6002,0,0,1,3,2,2620,11,2002,0,0,0,0,2013,1,1,45,7308.912821,754.225641,6976,732,9.690618328,45323,4112
982,3,7320,0,0,1,3,0,21930,0,0,0,0,0,0,2013,1,1,45,8058.279487,691.6628205,7540.5,669,11.65058935,52717,4098
983,3,12003,0,0,1,0,0,40,3,2014,1,1,2014,2,2013,1,1,45,10236.37662,1379.735065,9860,1344,7.419088551,52363,6044
984,3,4916,0,0,1,2,0,440,0,0,1,1,2013,2,2013,1,1,45,6067.219072,740.3492268,5908,737,8.195077205,42697,4266
1010,3,6940,0,0,1,3,2,4610,6,2010,1,18,2010,1,2013,1,1,45,8874.156888,807.4706633,8732.5,793,10.99006725,65249,4751
985,3,5851,0,0,1,2,2,490,5,2007,1,13,2010,2,2013,1,1,45,8387.258687,774.7541828,8111,753,10.82570301,54618,4442
987,3,7083,0,0,1,2,0,1690,6,2007,0,0,0,0,2013,1,1,45,6847.355867,867.4655612,6690.5,882,7.893518975,40874,4502
988,3,4992,0,0,1,0,0,30,11,2012,0,0,0,0,2013,1,1,45,4698.071429,722.5076531,4548,713,6.502452131,25210,3603
989,3,4048,0,0,1,0,0,1640,6,2006,1,40,2011,2,2013,1,1,45,5242.463023,573.5450161,5114.5,581,9.140456068,33627,3362
990,3,5421,0,0,1,3,0,20930,0,0,0,0,0,0,2013,1,1,45,6409.134615,573.4807692,6202.5,556.5,11.17584923,39014,3112
991,3,6681,0,0,1,0,0,1010,0,0,0,0,0,0,2013,1,1,45,5756.765083,536.7509628,5704,528,10.72520681,30926,2611
992,3,5485,0,0,1,0,0,2480,7,1990,0,0,0,0,2013,1,1,45,5715.991014,701.1424904,5589,716,8.152395686,29229,3233
986,3,10937,0,0,1,0,0,620,10,2014,1,18,2014,1,2013,1,1,45,6228.320363,829.1608301,5733,772,7.511595021,29221,3422
1046,3,6832,0,0,1,3,2,29070,4,2005,0,0,0,0,2013,1,1,45,8698.353846,684.0641026,8225,660.5,12.71569991,57921,4066
1011,3,7049,0,0,1,0,2,490,9,2012,1,18,2011,1,2013,1,1,45,7878.237484,943.3273427,7548,920,8.351541535,45855,4366
1013,3,3897,0,0,1,0,0,630,2,2015,1,31,2013,1,2013,1,1,45,3993.560976,443.1412067,3827,447,9.011937765,23883,2311
1044,3,6413,0,0,1,2,0,240,4,2015,1,13,2010,2,2013,1,1,45,6622.019305,894.7554698,6497,883,7.400926319,39407,4835
1043,3,9703,0,0,1,2,0,420,3,2006,0,0,0,0,2013,1,1,45,8792.828205,1206.980769,8569.5,1176,7.28497788,49395,6079
1042,3,3628,0,0,1,0,0,3440,0,0,1,31,2013,1,2013,1,1,45,4131.250321,546.8575096,3941,539,7.554527913,25292,2832
1041,3,5593,0,0,1,2,0,1600,8,2013,1,40,2014,2,2013,1,1,45,6111.715434,655.9726688,6129,646,9.31702756,36143,3487
1040,3,8032,0,0,1,0,0,4030,2,2013,1,10,2014,2,2013,1,1,45,8697.509628,866.1540436,8136,843,10.04152748,50774,4419
1039,3,7069,0,0,1,0,2,70,6,1990,1,22,2012,3,2013,1,1,45,8202.703511,1040.083225,7880,1010,7.886583798,45921,5120
1038,3,5653,0,0,1,3,0,17290,10,2013,0,0,0,0,2013,1,1,45,5897.262058,513.437299,5732,512,11.4858466,33812,2782
1037,3,6357,0,0,1,0,2,150,0,0,0,0,0,0,2013,1,1,45,6906.44359,873.9474359,6558.5,847,7.902584648,37919,4225
1036,3,4967,0,0,1,3,2,9560,0,0,1,36,2013,2,2013,1,1,45,4986.202824,471.5943517,4890,469,10.57307579,28654,2430
1035,3,4564,0,0,1,0,0,27150,0,0,0,0,0,0,2013,1,1,45,4876.658974,577.4653846,4728.5,600,8.444937314,31643,3229
1034,3,6026,0,0,1,0,0,13750,4,2015,0,0,0,0,2013,1,1,45,6503.775641,728.3974359,6278,764,8.928883217,40883,3803
1033,3,13811,0,0,1,0,0,7680,3,2006,0,0,0,0,2013,1,1,45,13833.82992,1297.283887,13566,1300,10.66368746,82599,6917
1032,3,9977,0,0,1,3,2,270,2,2013,1,40,2012,2,2013,1,1,45,9195.198718,964.2769231,8929.5,980,9.53584857,58042,5283
1031,3,4392,0,0,1,3,0,590,5,2001,0,0,0,0,2013,1,1,45,4843.856226,417.9691913,4457,399,11.58902696,30350,2366
1030,3,3232,0,0,1,0,0,36410,4,2008,0,0,0,0,2013,1,1,45,3610.670513,331.9179487,3525.5,341.5,10.87820206,24320,1904
1029,3,4272,0,0,1,0,0,1590,3,2006,0,0,0,0,2013,1,1,45,5416.497436,757.7217949,5617,828,7.148398624,29611,3863
1028,3,3529,0,0,1,0,0,150,0,0,1,31,2013,2,2013,1,1,45,4732.63543,546.5802311,4269,532,8.658628983,33218,3065
1014,3,12407,0,0,1,0,2,210,0,0,1,31,2013,2,2013,1,1,45,12123.34323,1344.403871,12046,1399,9.01763487,68881,6565
1015,3,5573,0,0,1,3,2,9910,12,2010,1,9,2011,3,2013,1,1,45,6040.029525,492.4749679,5744,478,12.26464271,40252,2895
1016,3,4330,0,0,1,2,2,550,0,0,1,35,2010,3,2013,1,1,45,5409.414634,500.1925546,4956,481,10.81466444,35091,2870
1017,3,7046,0,0,1,2,0,110,11,2008,0,0,0,0,2013,1,1,45,7222.212516,1018.402868,6994,1021,7.091704807,36631,4880
1018,3,11498,0,0,1,2,2,140,9,2012,0,0,0,0,2013,1,1,45,11695.38639,1355.465982,11234,1321,8.628314209,64540,6880
1019,3,5918,0,0,1,3,2,2740,7,2014,1,13,2010,2,2013,1,1,45,9071.004815,753.5682183,8673,739,12.03740364,57007,4087
1012,3,3922,0,0,1,3,2,6330,6,2004,1,39,2010,2,2013,1,1,45,6049.710611,517.0128617,5984.5,505,11.70127681,34204,2661
1020,3,9680,0,0,1,0,0,40,8,2015,0,0,0,0,2013,1,1,45,9032.451985,1109.910371,8982,1096,8.138001246,46873,5151
1022,3,5584,0,0,1,0,2,1520,0,0,0,0,0,0,2013,1,1,45,7325.005135,823.0231065,6805,792,8.900120879,42120,4141
1023,3,4937,0,0,1,2,0,3740,2,2002,1,14,2011,2,2013,1,1,45,6152.617949,630.1679487,5839.5,608,9.763457442,34240,3085
1024,3,5123,0,0,1,2,2,1990,1,2012,0,0,0,0,2013,1,1,45,6135.470663,785.4336735,6092,775,7.811570691,37435,4057
1025,3,6676,0,0,1,0,0,720,11,2009,0,0,0,0,2013,1,1,45,7425.501289,866.6997423,7231,858,8.567559129,41756,4471
1026,3,8320,0,0,1,2,0,450,6,2011,1,48,2012,3,2013,1,1,45,9495.616175,1180.288832,8964,1144,8.045163115,55774,6151
1027,3,9515,0,0,1,0,2,190,6,2008,1,40,2011,2,2013,1,1,45,12944.53734,1647.452922,12069,1607.5,7.857303334,93232,10116
1021,3,8903,0,0,1,0,0,1080,5,2011,0,0,0,0,2013,1,1,45,8877.748052,1062.009091,8801,1059.5,8.359389885,49109,5417
838,3,6674,0,0,1,3,2,6890,0,0,1,48,2011,3,2013,1,1,45,7987.272379,817.7314578,7546.5,803,9.767598277,48552,4383
1115,3,3697,0,0,1,3,2,5350,0,0,1,22,2012,3,2013,1,1,45,6302.46991,432.6299616,6126,426,14.56780729,43551,2621
836,3,5875,0,0,1,0,0,2720,9,2012,0,0,0,0,2013,1,1,45,5906.002564,711.4615385,5891.5,743,8.301225358,37436,3970
659,3,5304,0,0,1,3,0,1590,3,2012,0,0,0,0,2013,1,1,45,5643.966709,685.0717029,5391,693,8.238505087,32058,3448
658,3,6326,0,0,1,3,2,520,0,0,1,37,2009,2,2013,1,1,45,6058.830552,598.6264442,5776,596,10.12122102,33046,3010
657,3,5279,0,0,1,2,2,80,1,2006,1,10,2014,2,2013,1,1,45,6054.715206,766.1546392,5585.5,739,7.902732551,35394,3782
656,3,2167,0,0,1,3,0,410,4,2009,1,13,2010,2,2013,1,1,45,3245.192061,379.1664533,3141,373,8.558753111,19595,2014
655,3,4578,0,0,1,3,2,960,11,2012,1,5,2013,1,2013,1,1,45,8031.711168,687.4467266,7566,665,11.6833943,54786,4076
654,3,6018,0,0,1,2,0,6930,9,2006,0,0,0,0,2013,1,1,45,6475.152564,684.1833333,6297,705,9.464060653,43287,3952
653,3,5241,0,0,1,3,2,7520,7,2014,1,45,2009,1,2013,1,1,45,5915.504493,500.1797176,5678,490,11.82675803,36562,2664
652,3,5250,0,0,1,0,0,20390,0,0,0,0,0,0,2013,1,1,45,6637.632992,681.0153453,6248,662,9.746671699,46163,3977
651,3,7692,0,0,1,0,0,200,0,0,0,0,0,0,2013,1,1,45,7615.865212,948.4197689,7389,930,8.030057429,40712,4634
650,3,6489,0,0,1,0,0,1420,10,2012,1,40,2014,2,2013,1,1,45,6391.008039,663.8247588,6358,657,9.627552985,37566,3526
649,3,3687,0,0,1,0,0,14570,11,2002,0,0,0,0,2013,1,1,45,3683.792308,386.6782051,3632.5,402,9.526764785,22856,2095
648,3,5193,0,0,1,3,0,2130,12,2008,0,0,0,0,2013,1,1,45,6573.996173,609.8214286,6423.5,603,10.7801987,35924,2896
647,3,5238,0,0,1,0,2,7420,4,2013,0,0,0,0,2013,1,1,45,5774.575255,677.4910714,5499,661,8.523470638,37678,3569
646,3,5389,0,0,1,0,0,620,9,2014,0,0,0,0,2013,1,1,45,5025.926045,706.4083601,4828.5,691,7.114760143,30008,3947
660,3,3906,0,0,1,0,0,1200,11,2006,1,40,2014,2,2013,1,1,45,4616.599678,497.4694534,4397,501,9.280167148,36416,3332
645,3,10950,0,0,1,0,0,90,0,0,1,45,2009,1,2013,1,1,45,10730.2574,1327.292149,10264,1311,8.084322209,80563,8093
643,3,8213,0,0,1,0,0,230,6,2010,1,18,2010,1,2013,1,1,45,7994.431122,1020.243622,7620,992.5,7.835806024,47857,5000
642,3,3713,0,0,1,2,2,530,4,2005,1,35,2010,3,2013,1,1,45,3652.709884,479.8818999,3522,473,7.611685053,18087,2185
641,3,5337,0,0,1,0,2,610,12,2003,1,36,2013,3,2013,1,1,45,5764.29525,538.0641849,5448,532,10.71302535,32740,2624
640,3,10469,0,0,1,3,2,8040,0,0,0,0,0,0,2013,1,1,45,11533.97818,879.508344,11198,863,13.11412024,66128,4305
639,3,4461,0,0,1,0,0,7780,11,2006,0,0,0,0,2013,1,1,45,4734.697047,485.9833119,4530,494,9.742509529,26645,2392
638,3,4591,0,0,1,3,0,10170,11,2001,0,0,0,0,2013,1,1,45,6009.605178,507.7135922,5937,508,11.83660487,36636,2763
637,3,7643,0,0,1,3,2,9790,0,0,1,31,2009,1,2013,1,1,45,8707.263666,693.0643087,8388.5,686,12.56342818,60347,4313
636,3,3280,0,0,1,2,0,720,10,2004,1,13,2010,2,2013,1,1,45,5927.699839,714.8218299,5256,682,8.2925557,52542,4931
635,3,4888,0,0,1,0,0,27530,4,2014,0,0,0,0,2013,1,1,45,5909.244872,596.7166667,5718.5,615.5,9.9029325,40911,3578
634,3,6058,0,0,1,3,0,18610,0,0,0,0,0,0,2013,1,1,45,6713.289744,651.2025641,6358,657,10.30906528,43510,3822
633,3,6505,0,0,1,3,0,11640,4,2005,1,22,2011,2,2013,1,1,45,7207.217042,549.7797428,7062.5,530,13.10928083,36062,2584
632,3,6239,0,0,1,0,0,3350,2,2010,0,0,0,0,2013,1,1,45,7028.774235,903.6135204,6899,890.5,7.778518223,41545,4769
631,3,4340,0,0,1,3,2,2870,0,0,1,35,2012,3,2013,1,1,45,5400.307398,638.4413265,5160.5,621,8.458580567,31052,3288
630,3,6700,0,0,1,0,0,1690,4,2015,0,0,0,0,2013,1,1,45,6935.852375,793.57638,6812,831,8.739993465,38088,4049
644,3,8756,0,0,1,2,0,4030,12,2004,1,14,2011,2,2013,1,1,45,9264.806452,1026.86927,9110,1008,9.022381644,54813,5526
661,3,7152,0,0,1,3,2,2140,7,2013,0,0,0,0,2013,1,1,45,7166.540365,589.8554688,7067.5,582,12.14965486,35440,2715
662,3,6656,0,0,1,3,0,1070,0,0,0,0,0,0,2013,1,1,45,8439.524235,771.3456633,7851,737,10.94129991,48112,3884
663,3,3081,0,0,1,0,2,7860,5,2005,0,0,0,0,2013,1,1,45,4792.556878,653.7896825,4842,678,7.330425986,37669,4396
694,3,6938,0,0,1,0,2,460,11,2012,1,40,2014,2,2013,1,1,45,8047.522508,776.318328,8081.5,771,10.36626628,50387,4202
693,3,4945,0,0,1,3,0,450,0,0,1,40,2011,2,2013,1,1,45,6607.93854,494.5339309,5437,442,13.36195179,45448,3042
692,3,6143,0,0,1,0,0,40,8,2001,0,0,0,0,2013,1,1,45,6588.417202,797.0654685,6128,791,8.265841968,38031,3958
691,3,6281,0,0,1,3,2,3030,0,0,1,37,2009,2,2013,1,1,45,8371.011553,621.3106547,8188,618,13.47314985,46448,3061
690,3,5344,0,0,1,0,0,100,0,0,0,0,0,0,2013,1,1,45,5589.987163,792.1514763,5333,785,7.056714947,32013,4211
689,3,6955,0,0,1,3,0,15040,10,2004,0,0,0,0,2013,1,1,45,7046.112676,713.4519846,6646,699,9.876085326,38937,3624
688,3,3066,0,0,1,0,0,18760,8,2015,1,14,2011,2,2013,1,1,45,3615.833333,364.1474359,3581,377.5,9.929586143,23395,2082
687,3,6749,0,0,1,3,2,2770,0,0,0,0,0,0,2013,1,1,45,8372.464698,734.3838254,8110,721,11.40066598,52057,3972
686,3,5570,0,0,1,0,0,20050,4,2002,0,0,0,0,2013,1,1,45,6250.410256,753.7179487,6049.5,782.5,8.292770879,40365,4288
685,3,6432,0,0,1,0,0,650,11,2013,1,37,2009,2,2013,1,1,45,6630.550706,612.4531451,6487,609,10.82621709,39270,3191
684,3,6183,0,0,1,3,2,680,0,0,1,22,2012,2,2013,1,1,45,7721.366559,619.2106109,7554,598,12.46969355,55944,3933
683,3,9784,0,0,1,0,0,2850,7,2014,0,0,0,0,2013,1,1,45,9147.085459,878.3022959,8796,883,10.41450706,46813,4416
681,3,3105,0,0,1,0,2,620,0,0,1,1,2014,3,2013,1,1,45,3566.156658,489.578329,3438,496,7.284139119,24582,2850
680,3,5459,0,0,1,2,0,170,0,0,1,35,2012,3,2013,1,1,45,5205.306122,791.0191327,4984.5,761,6.580505967,32909,4214
679,3,9118,0,0,1,0,0,4140,9,2012,0,0,0,0,2013,1,1,45,9943.924745,1061.418367,9589.5,1049.5,9.368525221,55409,5379
678,3,5679,0,0,1,2,0,3250,0,0,1,40,2011,2,2013,1,1,45,7299.937099,825.3196406,6825,801,8.844981677,45442,4262
664,3,4244,0,0,1,3,2,1680,10,2005,0,0,0,0,2013,1,1,45,4946.35641,602.4089744,4641.5,586,8.210960694,33918,3510
665,3,7606,0,0,1,0,0,90,12,2012,1,14,2011,2,2013,1,1,45,8207.098446,1260.90544,7789.5,1277,6.508892882,49812,6635
666,3,5412,0,0,1,2,2,2700,0,0,1,9,2011,3,2013,1,1,45,7016.610039,654.8378378,6986,651,10.71503452,52646,4088
667,3,7571,0,0,1,3,2,2870,9,2012,0,0,0,0,2013,1,1,45,8786.501916,793.3307791,8375,774,11.07545824,53936,4255
668,3,8160,0,0,1,2,0,1270,9,2010,0,0,0,0,2013,1,1,45,8940.853316,1156.729592,8594,1133,7.729423868,52637,5948
669,3,3793,0,0,1,3,0,17080,7,2012,1,31,2013,2,2013,1,1,45,4514.234727,393.9212219,4406,389,11.45973986,29457,2296
629,3,7774,0,0,1,3,0,510,7,2014,1,23,2015,3,2013,1,1,45,7652.73955,678.6382637,7445.5,676,11.27661077,36173,2928
670,3,6327,0,0,1,0,0,2060,0,0,1,45,2009,1,2013,1,1,45,6589.94847,700.5958132,6242,687,9.406205898,44995,4111
672,3,9922,0,0,1,2,0,240,9,2002,0,0,0,0,2013,1,1,45,8837.105128,1389.214103,8588.5,1351.5,6.361226187,48167,6845
673,3,4641,0,0,1,3,2,15170,0,0,1,5,2013,1,2013,1,1,45,7126.018018,582.7335907,6717,563,12.22860348,55411,3802
674,3,7446,0,0,1,0,0,2640,12,2005,1,31,2013,1,2013,1,1,45,8132.919137,1012.141509,7798.5,1011,8.035357765,50034,5368
675,3,3972,0,0,1,0,0,2100,8,2013,1,14,2011,2,2013,1,1,45,4278.189501,448.3713188,4153,434,9.54162169,23477,2279
677,3,6713,0,0,1,3,0,1740,6,2014,1,45,2009,1,2013,1,1,45,7938.982315,637.6736334,7657.5,628,12.44991466,44474,3248
671,3,4389,0,0,1,0,2,2070,2,2008,1,39,2010,2,2013,1,1,45,5935.5,593.8569132,5727.5,587,9.994831866,45546,3850
628,3,6507,0,0,1,0,2,2180,0,0,0,0,0,0,2013,1,1,45,6231.082908,762.9387755,5933,758.5,8.167212243,38329,4021
627,3,5006,0,0,1,2,2,3970,3,2010,0,0,0,0,2013,1,1,45,5991.252241,615.6171575,5899,608,9.732107313,42323,3638
626,3,8161,0,0,1,2,2,10740,11,2013,0,0,0,0,2013,1,1,45,9382.529487,829.624359,8958,809.5,11.30937078,62203,4764
590,3,4183,0,0,1,3,2,4520,9,2010,1,31,2013,2,2013,1,1,45,4984.169884,391.5997426,4824,383,12.72771491,31036,2136
589,3,1758,0,0,1,0,2,360,0,0,1,18,2013,1,2013,1,1,45,4678.80291,494.521164,4342.5,496,9.461279416,35251,3030
588,3,5747,0,0,1,3,2,15720,3,2010,0,0,0,0,2013,1,1,45,6154.610969,661.1466837,5954.5,657,9.308994693,37161,3417
587,3,8977,0,0,1,3,2,330,9,2006,1,14,2011,2,2013,1,1,45,9663.285714,685.6886035,9323,667,14.09281949,62643,4108
586,3,14019,0,0,1,0,2,250,10,2008,0,0,0,0,2013,1,1,45,14797.35146,2308.884615,14810,2264.5,6.40887438,88658,12055
585,3,6078,0,0,1,3,2,440,4,2014,0,0,0,0,2013,1,1,45,5675.156888,862.9987245,5401,849,6.576089543,30393,3754
584,3,3874,0,0,1,3,0,1360,0,0,1,35,2010,3,2013,1,1,45,4734.896287,433.4340589,4617,429,10.92414449,30328,2381
583,3,4442,0,0,1,0,0,2640,11,2002,0,0,0,0,2013,1,1,45,4311.907692,449.0807692,4199,449.5,9.601630681,26511,2449
582,3,7083,0,0,1,0,0,120,0,0,0,0,0,0,2013,1,1,45,7023.08312,863.3184143,6570.5,844,8.134985891,38866,4278
581,3,4648,0,0,1,0,0,7250,12,2013,0,0,0,0,2013,1,1,45,5333.71887,587.6469833,4992,603,9.076399644,35039,3199
580,3,11952,0,0,1,0,2,170,2,2009,0,0,0,0,2013,1,1,45,10197.66199,1602.747449,9737.5,1554,6.362613147,50890,7236
579,3,7042,0,0,1,2,0,20970,11,2012,0,0,0,0,2013,1,1,45,8294.347882,911.4017972,8044,899,9.100649031,45458,4517
578,3,7966,0,0,1,3,0,12700,4,2013,0,0,0,0,2013,1,1,45,8164.391787,773.6392897,8021,756,10.55322797,68832,6217
577,3,4324,0,0,1,0,2,2270,0,0,1,35,2012,3,2013,1,1,45,4953.417092,583.3762755,4747,571,8.490947095,27936,2840
576,3,5493,0,0,1,2,0,50,11,2006,0,0,0,0,2013,1,1,45,6982.517857,965.0701531,6643.5,939,7.235243816,39951,4833
575,3,3253,0,0,1,0,0,960,5,2008,1,13,2010,2,2013,1,1,45,5367.566613,492.9566613,4613,470,10.88851624,39669,3214
574,3,8446,0,0,1,3,0,4400,0,0,0,0,0,0,2013,1,1,45,8898.217503,666.5740026,8559,649,13.34918174,59919,3809
837,3,2300,0,0,1,0,2,14600,4,2015,0,0,0,0,2013,1,1,45,3473.721704,460.1531292,3218,460,7.549055921,23390,2630
561,3,6728,0,0,1,3,0,14300,0,0,0,0,0,0,2013,1,1,45,6913.826701,682.915276,6633,677,10.12398894,42382,3683
563,3,5610,0,0,1,0,0,700,3,2015,1,10,2014,2,2013,1,1,45,5513.492268,702.6237113,5285,684,7.8470057,24678,2850
564,3,4897,0,0,1,3,2,6540,0,0,1,14,2013,2,2013,1,1,45,5528.115533,488.6341463,5366,483,11.31340406,31698,2588
565,3,5856,0,0,1,0,2,160,7,2007,0,0,0,0,2013,1,1,45,6636.417202,792.3170732,6185,770,8.375961375,39541,4130
591,3,5687,0,0,1,0,2,3340,0,0,1,22,2012,3,2013,1,1,45,5700.705277,498.7220077,5584,504,11.43062706,37867,2865
566,3,4194,0,0,1,0,0,3620,0,0,1,40,2013,2,2013,1,1,45,4904.639031,544.8431122,4746.5,538.5,9.001929033,30428,2931
568,3,3318,0,0,1,3,2,4270,0,0,1,1,2013,2,2013,1,1,45,4877.496799,413.900128,4721,405,11.78423602,31374,2287
569,3,5313,0,0,1,0,0,1340,9,2006,0,0,0,0,2013,1,1,45,4519.556122,652.8520408,4597,682,6.922787768,23373,3245
570,3,4658,0,0,1,0,0,180,11,2006,0,0,0,0,2013,1,1,45,4535.404365,661.7907574,4193,637,6.85323014,24020,3283
571,3,6087,0,0,1,3,0,2110,11,1995,1,40,2014,2,2013,1,1,45,7742.750804,575.6382637,7484.5,560,13.45072295,47190,3220
572,3,5089,0,0,1,3,2,9230,4,2004,1,37,2009,2,2013,1,1,45,6888.75,571.5154639,6515,552,12.05347963,40244,2980
573,3,3827,0,0,1,0,0,1190,11,2012,1,36,2013,2,2013,1,1,45,3974.773312,335.4051447,3648,330,11.85066292,24649,1914
567,3,4888,0,0,1,2,0,1010,9,2012,1,18,2011,1,2013,1,1,45,5241.504493,671.4197689,4970,666,7.806598399,32879,3570
695,3,4273,0,0,1,0,0,550,7,2011,1,1,2012,2,2013,1,1,45,5393.123235,513.8793325,4978,512,10.49492146,38029,2945
592,3,4216,0,0,1,0,0,2540,6,2005,0,0,0,0,2013,1,1,45,4448.510911,570.0102696,4391,578,7.8042645,24912,2887
594,3,4129,0,0,1,0,0,1790,10,2011,0,0,0,0,2013,1,1,45,4155.866071,456.6760204,4215,479.5,9.100250256,24585,2540
625,3,5504,0,0,1,0,0,1170,4,2011,1,22,2012,1,2013,1,1,45,6300.195122,616.8536585,5966,606,10.21343561,37000,3383
624,3,6513,0,0,1,0,2,6920,9,2011,0,0,0,0,2013,1,1,45,7019.066752,682.8831836,6858,687,10.27857607,40556,3517
623,3,5700,0,0,1,0,0,4080,3,2011,1,13,2010,2,2013,1,1,45,7122.884967,834.3843137,6990,842,8.536695681,40558,4341
622,3,4080,0,0,1,0,2,2325,0,0,0,0,0,0,2013,1,1,45,4317.961735,430,4253.5,435,10.04177148,27423,2348
621,3,5274,0,0,1,0,0,30,7,2002,0,0,0,0,2013,1,1,45,5916.224647,806.4967908,5633,785,7.335707612,33184,4096
620,3,6671,0,0,1,3,2,5440,0,0,1,40,2014,2,2013,1,1,45,7773.766881,709.3585209,7664,704.5,10.95886868,50854,4143
619,3,3781,0,0,1,0,0,1600,6,2006,1,45,2009,1,2013,1,1,45,4303.602894,428.8826367,4072.5,435.5,10.03445355,32220,2723
618,3,5431,0,0,1,3,2,9910,0,0,0,0,0,0,2013,1,1,45,6830.578745,505.5672215,6679,501,13.51072311,43977,2843
617,3,5780,0,0,1,0,2,8940,0,0,1,9,2011,2,2013,1,1,45,6359.165385,574.6948718,6356.5,597,11.06528994,40573,3356
616,3,8166,0,0,1,0,2,3040,8,2011,1,35,2010,3,2013,1,1,45,8487.512195,830.4210526,8234,832,10.22073341,45773,4003
615,3,9979,0,0,1,3,0,730,8,2007,0,0,0,0,2013,1,1,45,9712.421255,1240.107554,9315,1216,7.831918466,55958,6326
